Timestamp,Tipo,PAXG_Preço,XAUUSD_Preço,Spread,Probabilidade,Retorno,Taxa,Dia_Útil
2024-08-20 17:00:00,Compra,2502.0,2509.1,7.099999999999909,0.8269349336624146,0.0006069117608276109,0.0,Sim
2024-08-21 09:00:00,Venda,2498.0,2507.36,9.360000000000127,0.8896143436431885,-0.0011207442496228293,0.0,Sim
2024-08-21 10:00:00,Compra,2500.0,2505.71,5.710000000000036,0.7451140284538269,0.000312189566799459,0.0,Sim
2024-08-21 11:00:00,Venda,2503.0,2509.44,6.440000000000055,0.8574368357658386,0.0012965448164701243,0.0,Sim
2024-08-21 12:00:00,Compra,2504.0,2511.84,7.8400000000001455,0.8691524267196655,0.0005858443232886756,0.0,Sim
2024-08-21 13:00:00,Venda,2499.0,2510.59,11.590000000000146,0.9057828187942505,-0.0014950113905574103,0.0,Sim
2024-08-21 14:00:00,Compra,2496.0,2503.01,7.010000000000218,0.8631903529167175,-0.0018098467117700912,0.0,Sim
2024-08-21 16:00:00,Venda,2499.0,2508.54,9.539999999999964,0.8427625298500061,-0.00039619843205163097,0.0,Sim
2024-08-21 17:00:00,Compra,2506.0,2507.14,1.1399999999998727,0.8844687938690186,0.001676225426708422,0.0,Sim
2024-08-22 11:00:00,Venda,2497.0,2505.38,8.38000000000011,0.8633099794387817,-0.0013257860063388138,0.0,Sim
2024-08-22 15:00:00,Compra,2485.0,2480.1,-4.900000000000091,0.8882846832275391,-0.0005246022025686692,0.0,Sim
2024-08-23 09:00:00,Venda,2496.0,2499.02,3.019999999999982,0.8806698322296143,0.0010061227497006886,0.0,Sim
2024-08-23 10:00:00,Compra,2492.0,2498.98,6.980000000000018,0.7433908581733704,-0.0010721945868740201,0.0,Sim
2024-08-23 11:00:00,Venda,2497.0,2499.07,2.0700000000001637,0.8609290719032288,0.0013470382491140853,0.0,Sim
2024-08-23 12:00:00,Compra,2497.0,2501.61,4.610000000000127,0.7113171815872192,0.00033967838570392317,0.0,Sim
2024-08-23 13:00:00,Venda,2495.0,2501.33,6.329999999999927,0.9382839798927307,-0.0005705271975334769,0.0,Sim
2024-08-23 14:00:00,Compra,2503.0,2498.66,-4.3400000000001455,0.8779934048652649,0.0017764514635436601,0.0,Sim
2024-08-23 15:00:00,Venda,2507.0,2509.21,2.2100000000000364,0.8565757274627686,0.0024735994420217455,0.0,Sim
2024-08-23 19:00:00,Compra,2509.0,2509.76,0.7600000000002183,0.7318684458732605,0.00037521452729860627,0.0,Não
2024-08-26 09:00:00,Venda,2520.0,2524.26,4.260000000000218,0.8904751539230347,-0.00016657799639296922,0.0,Sim
2024-08-26 14:00:00,Compra,2514.0,2515.93,1.9299999999998363,0.7705643177032471,-0.000791859259624883,0.0,Sim
2024-08-26 15:00:00,Venda,2511.0,2516.97,5.9699999999998,0.8941543102264404,-0.0006563780766271066,0.0,Sim
2024-08-26 16:00:00,Compra,2511.0,2515.87,4.869999999999891,0.7687757015228271,-0.00014620902954354253,0.0,Sim
2024-08-26 17:00:00,Venda,2509.0,2520.23,11.230000000000018,0.8484168648719788,4.9497874327286695e-05,0.0,Sim
2024-08-27 05:00:00,Compra,2505.0,2507.36,2.3600000000001273,0.8511704206466675,0.001367250563961031,0.0,Não
2024-08-27 09:00:00,Venda,2501.0,2511.07,10.070000000000164,0.8422935605049133,1.8474478173935438e-05,0.0,Sim
2024-08-27 11:00:00,Compra,2501.0,2509.02,8.019999999999982,0.7247270345687866,0.0002754150755481799,0.0,Sim
2024-08-27 12:00:00,Venda,2500.0,2511.44,11.440000000000055,0.8724556565284729,5.6856227282908733e-05,0.0,Sim
2024-08-27 17:00:00,Compra,2506.0,2514.45,8.449999999999818,0.729174017906189,0.002163749682830174,0.0,Sim
2024-08-28 10:00:00,Venda,2493.0,2510.18,17.179999999999836,0.861831545829773,-0.0013380345992187737,0.0,Sim
2024-08-28 11:00:00,Compra,2492.0,2505.41,13.409999999999854,0.922536313533783,-0.0009041589973031172,0.0,Sim
2024-08-28 14:00:00,Venda,2494.0,2506.67,12.670000000000073,0.7803698778152466,0.0010712800562397984,0.0,Sim
